46,project modify.updateBuddyProject,"{'database':'itm3','token':'20171029163219826664','pid':'5','cid':'57c052ea2057905c29008319','title':'Test','goalInfo':'goal','gradeInfo':'6','areaInfo':'Life Sciences: Psychology','teacherInfo':'Patricia Gagnon,Patricia Gagnon,itm itm,Jianwei zhang','log",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,thread.buildon backward,'HTML DOM Operation',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,project member.initProjectUser,"{'database':'localdb','token':'20171029163219826664','projectid':15}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
49,cross_project_sharing.get_community_info,{'database':'itm3'},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,project modify.initGrades,"{'grades':[{'id':1,'title':'k'},{'id':2,'title':'1'},{'id':3,'title':'2'},{'id':4,'title':'3'},{'id':5,'title':'4'},{'id':6,'title':'5'},{'id':7,'title':'6'},{'id':8,'title':'7'},{'id':9,'title':'8'},{'id':10,'title':'9'},{'id':11,'title':'10'},{'id':12,'",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,project modify.initInput,"{'id':15,'access_code_read_only':'V's','access_code_read_write':'S's','access_code_manage':'t','title':'PROJECT 2','logo':'logo','goal':'Testing Project 1','school_year_from':'2013/1','school_year_to':'2013/1','buddy_project_accept':-1,'status':'active','",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
52,thread.websocket_broadcast,"{'uid':'57c067ec2057905c290083c9','token':'123456','username':'itm','database':'localdb','project':'15','thread':'138','cate':'more','action':'add','create_time':'2018-08-10T14:13:55.832Z','to':'all','content':'[ We need better theories about ][ We need t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
53,project setup.project_view_add,"{'window.createProject':true,'window.createViewInKF':true,'window.createdViewId':'5b6cebaa554fb5662cc31edf'}",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54,project dashboard.checkMyFocus,{'wid':'69'},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,thread.saveJot,"{'cate':'problem','data':{'uid':'57c067ec2057905c290083c9','token':'123456','username':'itm','database':'localdb','project':'15','thread':'138','cate':'','action':'add','create_time':'2018-08-10T14:04:31.370Z','to':'all','content':' jjhasdfasdf'}}",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
56,thread.initUser,"¨¤?±ì?'note_id':'59[{'id[{'id':109,'str_id':'5893be427a710e051b37f3c4','username':'abcdefg','password':null,'token':null,'community':'57c052ea2057905c29008319','type':null,'first_name':'111','last_name':'111','google_account':null,'profile_image':null,'emai",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
57,project dashboard.initSuperTalkList,"[{'thread_id':77,'wondering_area_id':21,'project_id':15,'area_id':21}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1
58,project dashboard.callAjaxfunc,"{'area_size':['5G Environment/A_10','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313']}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,project setup.getCommunityObject,"{'_id':'57c052ea2057905c29008319','title':'Guilderland Elementary School','__v':188,'rootContextId':'57c052ea2057905c2900831b','promisingcolorobjs':[],'views':['5ab57827366697281ffb110a','5ace504da92f2736157a464e','5acf98a8a92f2736157a97f5','5acf99c3a92f2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,project dashboard.initSingleSuperTalk,"{'topic':'Test','id':28}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,project setup.creat_a_public_thread,"{'pid':33,'wid':48}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62,@className.dashboard.enter(),'localdb£ºlocaldb',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,project dashboard.thread_finish,"{'thread_focus':'s','authorid':'57c067ec2057905c290083c9','createtime':'2018-08-10T03:19:58.958Z','resource':'<p>asdfasdf\'sdfasdf\asdfasdf</p>','keywords':'','database':'localdb','token':'20171029163219826664'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
64,project setup.createViewInKF,"{'__v':0,'communityId':'57c052ea2057905c29008319','type':'View','__t':'KContribution','docShared':[],'createdBy':'','docId':'','_groupMembers':[],'authors':['57c067ec2057905c290083c9'],'permission':'public','status':'active','modified':'2018-08-10T01:25:4",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65,project setup.getCommunityObject,"{'_id':'57c052ea2057905c29008319','title':'Guilderland Elementary School','__v':185,'rootContextId':'57c052ea2057905c2900831b','promisingcolorobjs':[],'views':['5ab57827366697281ffb110a','5ace504da92f2736157a464e','5acf98a8a92f2736157a97f5','5acf99c3a92f2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,project setup.project_view_add,"{'window.projectHasCreated':false,'window.createdViewId':'5b6cea4f554fb5662cc31ea8'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
67,thread.init,"{'database':'localdb','token':'20171029163219826664','threadid':'77'}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
68,project dashboard.wf_finish  click,'requst success',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,project setup.create_a_public_wondering_area,{'project_id':47},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
70,@className.initViews,'response is not null',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,project setup.add_project_author,"{'projectId':44,'authorId':'57c067ec2057905c290083c9'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
72,project member.userremove click,'User confirm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,project dashboard.getSuperTalkJOTBySuperTalkId,[{'count(*)':9}],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,cross_project_sharing.get_community_info,'response has data',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,project setup.thread_view,"{'code':'success','desc':'Record have been updated.[id]=[{GENERATED_KEY=103}]','obj':[{'GENERATED_KEY':103}]}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,project dashboard.callAjaxfunc,"[{'project_title':'PROJECT 2','wondering_area':'Open area','size':10},{'project_title':'PROJECT 2','wondering_area':'T','size':1}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
77,thread.initUser,"¨¤?±ì?'note_id':'59[{'note_id[{'id':109,'str_id':'5893be427a710e051b37f3[{'id':109,'str_id':'5893be427a710e051b37f3c4','username':'abcdefg','password':null,'token':null,'community':'57c052ea2057905c29008319','type':null,'first_name':'111','last_name':'111',",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
78,project setup.project_wondering,"{'database':'localdb','token':'20171029163219826664','pid':33,'areaid':48}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,project dashboard.addWonderingAreaProject,"{'database':'localdb','token':'20171029163219826664','threadid':134,'areaid':21}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
80,project dashboard.wf_finish  click,"{'database':'localdb','token':'20171029163219826664','wname':'T','keywords':'','wstatus':'accepted','overarchingquestions':'','whyimportant':'','authorid':'57c067ec2057905c290083c9','wcreatetime':'2018-08-10T02:52:40.001Z','message':'','project_id':'3'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
81,project dashboard.wonderingAreaRestore,"{'wondering_area_id':21,'wondering_area':'Open area'}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
82,project dashboard.showAreaInfo,"{'database':'localdb','token':'20171029163219826664','wid':68}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,thread.checkHighlight,'response data is not null',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,thread_import.note_add_keywords,'keywords_for_search!=''||keywords_for_search!=null',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,project dashboard.update,'response is not null',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
86,project modify.add_project_author,"{'database':'localdb','token':'20171029163219826664','projectid':'5','authorid':'57c9b4ccc288f40d78f2efc6','usertype':'3','userrole':'teacher'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
87,project setup.project_view_add,"{'window.projectHasCreated':false,'window.createdViewId':'5b6ceb3b554fb5662cc31ecf'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
88,@className.dashboard.MyRegistered(),'databaseitm3',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,project dashboard.initSuperTalkList,{'API':'/WSG/supertalk/get/all'},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,project dashboard.callAjaxfunc,"[{'project_title':'PROJECT 2','wondering_area':'T','size':1},{'project_title':'PROJECT 2','wondering_area':'Open area','size':1}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
91,project modify.initInput,"{'id':5,'access_code_read_only':'Visit','access_code_read_write':'Study','access_code_manage':'Teach','title':'2016-2017 Human Body Study (G)','logo':'/IFS/resources/data/201803082111177HBlogo3.jpg','goal':'','school_year_from':'2016/9','school_year_to':'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,thread.sendMsg,"{'cate':'problem','data':{'uid':'57c067ec2057905c290083c9','token':'123456','username':'itm','database':'localdb','project':'15','thread':'138','cate':'','action':'add','create_time':'2018-08-10T14:05:34.222Z','to':'all','content':' sdasfasdfas[ We wanted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
93,project member.add_finish click,{'API':'/WSG/project/member/add/bygroup'},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
94,project setup.add_project_author,"{'database':'localdb','token':'20171029163219826664','projectid':45,'authorid':'57c067ec2057905c290083c9','usertype':'3','userrole':'teacher'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
95,project dashboard.area_edit_btn click,"{'database':'localdb','token':'20171029163219826664','wname':'T','area':'T','overarchingquestions':'ss;\'s','modifytime':'2018-08-10T03:08:26.192Z','whyimportant':'s\'s','keywords':'','message':'','wid':'69'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,project dashboard.getAreaThreadSize,[{'count(*)':3}],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,project setup.add_project_author,"{'projectId':36,'authorId':'57c067ec2057905c290083c9'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
98,project dashboard.getAreaThreadSize,'HTML DOM Operation',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,project setup.project_view_add,"{'window.createProject':true,'window.createViewInKF':true,'window.createdViewId':'5b6cea3f554fb5662cc31ea6'}",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,thread.websocket_broadcast,' ????sfasdf'ssss',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,thread.jotEdit,'cate idea_textarea',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,project dashboard.callAjaxfunc,"{'area_size':['PROJECT 2/Open area_9','PROJECT 2/T_1']}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,project modify.create-submit click,"{'code':'success','desc':'Operation Success','obj':'[{'id':15,'access_code_read_only':'V','access_code_read_write':'S's','access_code_manage':'T's','title':'PROJECT 2','logo':'logo','goal':'Testing Project 1','school_year_from':'2013/1','school_year_to':'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,activity_rader.get_thread_note,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,project modify.add_project_grade,"{'code':'success','desc':'Record have been updated.[id]=[{GENERATED_KEY=55}]','obj':[{'GENERATED_KEY':55}]}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,thread.initUser,"¨¤?±ì?'note_id':'59[{'[{'id':[{'id':109,'str_id':'5893be427a710e051b37f3[{'id':109,'str_id':'5893be427a710e051b37f3c4','username':'abcdefg','password':null,'token':null,'community':'57c052ea2057905c29008319','type':null,'first_name':'111','last_name':'111',",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
107,thread.jotUpdate,"{'database':'localdb','token':'123456','mtime':'2018-08-10T14:22:18.881Z','editorId':'57c067ec2057905c290083c9','ourproblem':'','bigidea':'','more':'','jotId':'45'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
108,thread_import.getThreadNote,"['57c0746e2057905c290083f9','57c1a9172057905c29008454','57dfe17bcfcbf3eb0fcd3cbb','57dfe1c9cfcbf3eb0fcd3ced','57dfe1d0cfcbf3eb0fcd3cf9','5b6d0ffe554fb5662cc32090']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,project setup.thread_view,"{'database':'localdb','token':'20171029163219826664','tid':116,'vid':'5b6cea61554fb5662cc31eab'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,thread.showCompiledJotSummary,"{'code':'failure','desc':'No data aviliable. ','obj':null}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111,project modify.add_project_grade,"{'database':'localdb','token':'20171029163219826664','projectId':'15','gradeId':'9'}",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
112,project dashboard.checkMyFocus,{'wid':'3'},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,project setup.thread_view,"{'tid':123,'vid':'5b6ceb6c554fb5662cc31ed9'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,project modify.initInput,"{'id':15,'access_code_read_only':'V','access_code_read_write':'S','access_code_manage':'T','title':'PROJECT 2','logo':'logo','goal':'Testing Project 1','school_year_from':'2013/1','school_year_to':'2013/1','buddy_project_accept':-1,'status':'active','scho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
115,thread_import.getThreadNote,'response data is not null',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,project modify.create-submit click,"{'code':'success','desc':'Operation Success','obj':'[{'id':5,'access_code_read_only':'Visit','access_code_read_write':'Study','access_code_manage':'Teach','title':'Test','logo':'/IFS/resources/data/201803082111177HBlogo3.jpg','goal':'goal','school_year_fr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,project member.userremove click,"{'database':'localdb','token':'20171029163219826664','projectid':15,'authorid':'5893be427a710e051b37f3c4'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
118,project dashboard.getSuperTalkJOTBySuperTalkId,{'area_color':[]},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,project setup.getCommunityObject,"{'_id':'57c052ea2057905c29008319','title':'Guilderland Elementary School','__v':187,'rootContextId':'57c052ea2057905c2900831b','promisingcolorobjs':[],'views':['5ab57827366697281ffb110a','5ace504da92f2736157a464e','5acf98a8a92f2736157a97f5','5acf99c3a92f2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,project setup.create_a_public_wondering_area,{'project_id':43},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
